median	mean	cor_Fumagalli	corlowvshigh_Fumagalli	GENE	Gene|EntrezID
5.15785	5.288	0.034871662	low.cor	RTN4RL2	RTN4RL2|349667
5.15815	5.114	0.919108115	high.cor	CD1D	CD1D|912
5.1599	5.021	0.839901478	high.cor	FAM65C	FAM65C|140876
5.1609	5.205	0.945553539	high.cor	MRAP2	MRAP2|112609
5.1611	5.204	0.665154265	low.cor	C12orf72	C12orf72|254013
5.1622	5.080	0.672608245	low.cor	PVRL3	PVRL3|25945
5.1643	5.163	0.912561576	high.cor	ZNF365	ZNF365|22891
5.16815	5.106	0.487101374	low.cor	HIST1H2BG	HIST1H2BG|8339
5.1703	5.024			PPIAL4G	PPIAL4G|644591
5.1705	5.179	0.447757324	low.cor	B3GNT8	B3GNT8|374907
5.17235	5.312	0.847809178	high.cor	PGM5	PGM5|5239
5.1745	5.156	0.523723101	low.cor	CCDC7	CCDC7|221016
5.17935	5.141	-0.031112263	low.cor	LRRC29	LRRC29|26231
5.18135	5.326	0.655626134	low.cor	FAM124A	FAM124A|220108
5.18445	5.250	0.534417941	low.cor	AGPHD1	AGPHD1|123688
5.18485	5.403	0.528908478	low.cor	PPARGC1A	PPARGC1A|10891
5.18555	4.915	0.910811512	high.cor	C8orf79	C8orf79|57604
5.186	5.152			NCRNA00087	NCRNA00087|644596
5.186	5.164			SPC24	SPC24|147841
5.1884	5.153			FLJ42627	FLJ42627|645644
5.1888	5.242	-0.061835624	low.cor	C16orf46	C16orf46|123775
5.1893	5.195	0.228026964	low.cor	PCBP3	PCBP3|54039
5.1926	5.146	0.565595022	low.cor	ZNF575	ZNF575|284346
5.19285	5.224	-0.04051076	low.cor	KIAA1614	KIAA1614|57710
5.19355	5.253	0.853772362	high.cor	RAB37	RAB37|326624
5.1941	5.209	0.82752139	high.cor	KLHL31	KLHL31|401265
5.1952	5.211	0.6713119	low.cor	GNRH1	GNRH1|2796
5.19705	5.124	0.887412497	high.cor	GDPD1	GDPD1|284161
5.19795	5.326			PDZD4	PDZD4|57595
5.1995	4.897			PAR-SN	PAR-SN|347746
5.20015	5.177			LOC100130557	LOC100130557|100130557
5.2011	5.118	-0.068511797	low.cor	C1orf183	C1orf183|55924
5.2026	4.845	0.906274306	high.cor	CD3G	CD3G|917
5.2032	4.976	0.364596837	low.cor	MFSD6L	MFSD6L|162387
5.2042	5.057			GPR157	GPR157|80045
5.2062	4.863	0.897977703	high.cor	ZNF311	ZNF311|282890
5.2064	5.233			NEURL3	NEURL3|93082
5.2076	5.249	0.754213119	high.cor	ADAMTS6	ADAMTS6|11174
5.2093	5.187	0.722128597	high.cor	FGFBP3	FGFBP3|143282
5.20985	5.150	0.461433757	low.cor	ZNF391	ZNF391|346157
5.2106	5.411	0.841975629	high.cor	CNTNAP2	CNTNAP2|26047
5.2128	4.781	0.913663469	high.cor	NMU	NMU|10874
5.21365	5.327			NAP1L3	NAP1L3|4675
5.2148	5.295	0.445164636	low.cor	NTRK3	NTRK3|4916
5.21545	5.153			PRR5-ARHGAP8	PRR5-ARHGAP8|553158
5.21545	5.164	0.570715582	low.cor	RNF182	RNF182|221687
5.2159	5.202	0.569484055	low.cor	CYP27C1	CYP27C1|339761
5.218	5.027	0.717526575	high.cor	ZNF233	ZNF233|353355
5.21995	5.211	0.786816178	high.cor	NXPH3	NXPH3|11248
5.22015	5.306	0.126912108	low.cor	C17orf76	C17orf76|388341
5.2204	5.119			C18orf18	C18orf18|147525
5.22605	5.243	-0.15828364	low.cor	AGER	AGER|177
5.22625	5.134			ZDHHC8P1	ZDHHC8P1|150244
5.22715	5.081	0.870560021	high.cor	BEND5	BEND5|79656
5.22735	5.327			LOC80054	LOC80054|80054
5.22785	5.331			ATP5EP2	ATP5EP2|432369
5.2332	5.193	0.785130931	high.cor	CLUL1	CLUL1|27098
5.2332	5.310	0.316761732	low.cor	LRRC4	LRRC4|64101
5.2338	5.312	0.924099041	high.cor	RBP4	RBP4|5950
5.23745	5.190			PNMA6A	PNMA6A|84968
5.23875	5.465	0.329336272	low.cor	NRXN2	NRXN2|9379
5.24085	4.778	0.870950103	high.cor	DLGAP1	DLGAP1|9229
5.24155	5.044			ACER2	ACER2|340485
5.2418	5.213			PIK3R6	PIK3R6|146850
5.24485	5.146			ZNF284	ZNF284|342909
5.24555	5.193			LOC644936	LOC644936|644936
5.2457	5.128	0.159968888	low.cor	TRIM17	TRIM17|51127
5.24625	4.995			RGN	RGN|9104
5.2469	5.246	0.912302307	high.cor	FOXQ1	FOXQ1|94234
5.2469	5.520	0.321947109	low.cor	NACA2	NACA2|342538
5.24745	5.303	0.517435831	low.cor	KDM4D	KDM4D|55693
5.2476	4.949			ZNF454	ZNF454|285676
5.2477	5.196	0.72485092	high.cor	IGSF21	IGSF21|84966
5.248	5.089	0.510824475	low.cor	FAM190A	FAM190A|401145
5.2484	5.360	0.001426071	low.cor	TLR9	TLR9|54106
5.24975	5.245	0.934923516	high.cor	PLAC8	PLAC8|51316
5.25165	5.822	0.728675136	high.cor	PI3	PI3|5266
5.25195	5.670	0.231915997	low.cor	STAG3	STAG3|10734
5.25265	5.251	0.411589318	low.cor	FOXS1	FOXS1|2307
5.25285	5.135			FAM155B	FAM155B|27112
5.25305	5.306	0.395514649	low.cor	CUBN	CUBN|8029
5.25335	5.287			C17orf44	C17orf44|284029
5.25335	4.981	0.975628727	high.cor	TOX3	TOX3|27324
5.25375	5.237			LOC646471	LOC646471|646471
5.2541	5.212	0.422608245	low.cor	FITM2	FITM2|128486
5.2544	5.158	0.914700544	high.cor	ABCB1	ABCB1|5243
5.25485	5.212	0.848392533	high.cor	CR1	CR1|1378
5.25505	5.269	0.752009334	high.cor	FHIT	FHIT|2272
5.25605	5.228			TMEM26	TMEM26|219623
5.2562	5.041			CDKL5	CDKL5|6792
5.25725	5.496	0.817604356	high.cor	SULT2B1	SULT2B1|6820
5.25755	5.175	0.73068447	high.cor	LIN7B	LIN7B|64130
5.25835	5.326	0.489499611	low.cor	RADIL	RADIL|55698
5.2584	5.227	0.174876847	low.cor	TEC	TEC|7006
5.2589	5.026	0.61848587	low.cor	GPR114	GPR114|221188
5.2592	5.259	-0.088864402	low.cor	C14orf49	C14orf49|161176
5.25965	5.255	0.78934405	high.cor	LY9	LY9|4063
5.26075	5.219	0.749675914	high.cor	CORO2B	CORO2B|10391
5.26085	5.058	0.654200156	low.cor	ZNF683	ZNF683|257101
5.26225	5.242	0.713119004	high.cor	ANKS1B	ANKS1B|56899
5.265	5.382			FMO5	FMO5|2330
5.26585	5.262	0.96577651	high.cor	RAB27B	RAB27B|5874
5.2688	5.427	0.45508167	low.cor	CNIH3	CNIH3|149111
5.26895	5.274	0.486906922	low.cor	PHF7	PHF7|51533
5.2696	5.187	0.809307752	high.cor	RHEBL1	RHEBL1|121268
5.2717	5.265	0.159191081	low.cor	ANKRD23	ANKRD23|200539
5.27295	5.309			LOC100133161	LOC100133161|100133161
5.2734	5.631	0.365828364	low.cor	DNAH17	DNAH17|8632
5.27365	5.291	0.867513612	high.cor	C9orf116	C9orf116|138162
5.2743	5.324			LOC254559	LOC254559|254559
5.27445	5.285	0.628338087	low.cor	FAM164C	FAM164C|79696
5.27445	5.049	0.535519834	low.cor	SIGLEC5	SIGLEC5|8778
5.27445	5.398			SNHG9	SNHG9|735301
5.2757	5.280			LOC728640	LOC728640|728640
5.27635	5.127	0.710137412	high.cor	CD207	CD207|50489
5.2785	5.426	0.742351569	high.cor	DPYSL4	DPYSL4|10570
5.27855	4.947	0.128597355	low.cor	CNNM1	CNNM1|26507
5.28015	5.326			LOC100289341	LOC100289341|100289341
5.28075	5.544	0.556844698	low.cor	DYNC1I1	DYNC1I1|1780
5.28095	5.240	0.529815919	low.cor	C20orf134	C20orf134|170487
5.28205	4.956			FAM90A1	FAM90A1|55138
5.28245	5.270	0.582058595	low.cor	SLC15A1	SLC15A1|6564
5.28345	5.304	0.045696137	low.cor	C1orf89	C1orf89|79363
5.28455	5.248	0.23068447	low.cor	PRSS36	PRSS36|146547
5.2864	5.243	-0.018667358	low.cor	LGI4	LGI4|163175
5.28745	5.542			HBA2	HBA2|3040
5.2879	5.246	0.261343013	low.cor	FAM70B	FAM70B|348013
5.2896	5.320	0.827197304	high.cor	CCDC30	CCDC30|728621
5.2899	5.177			BDNFOS	BDNFOS|497258
5.2919	5.269			GUSBP3	GUSBP3|653188
5.29385	5.305	0.794270158	high.cor	C16orf74	C16orf74|404550
5.294	5.117	0.750064817	high.cor	TNFSF8	TNFSF8|944
5.29555	5.134	0.619911849	low.cor	GFRA3	GFRA3|2676
5.2958	5.152			LOC650623	LOC650623|650623
5.29895	5.280	0.742221934	high.cor	C16orf93	C16orf93|90835
5.30105	5.441	0.880541872	high.cor	DNAJC12	DNAJC12|56521
5.3011	4.891	0.539473684	low.cor	DUOXA1	DUOXA1|90527
5.30295	5.180	0.617448794	low.cor	XIRP1	XIRP1|165904
5.3056	5.331	0.365439461	low.cor	NFKBID	NFKBID|84807
5.30925	5.382	0.644672025	low.cor	C1orf213	C1orf213|148898
5.3093	5.372	0.095281307	low.cor	BAIAP2L2	BAIAP2L2|80115
5.31055	5.749	0.273139746	low.cor	EXTL1	EXTL1|2134
5.311	5.393	0.256935442	low.cor	KCNJ11	KCNJ11|3767
5.31105	5.369	0.813520871	high.cor	ULBP2	ULBP2|80328
5.312	5.043			ZNF486	ZNF486|90649
5.3127	5.303	0.591068188	low.cor	KIAA1683	KIAA1683|80726
5.31295	5.298	0.920469277	high.cor	CNTN1	CNTN1|1272
5.31465	5.362			GPR109A	GPR109A|338442
5.3176	5.168	0.855976147	high.cor	CD80	CD80|941
5.3179	5.740	0.929738138	high.cor	CHIT1	CHIT1|1118
5.3193	5.330	0.603189007	low.cor	C8orf44	C8orf44|56260
5.32075	5.237	0.737555095	high.cor	C10orf11	C10orf11|83938
5.32105	5.258			LOC100272146	LOC100272146|100272146
5.32125	5.232	0.863041224	high.cor	SLC27A6	SLC27A6|28965
5.3216	4.942			WNK3	WNK3|65267
5.3217	5.468	0.96973036	high.cor	ANXA9	ANXA9|8416
5.32275	5.487	0.691210786	low.cor	TMEM22	TMEM22|80723
5.32475	5.180	0.697757324	low.cor	GFI1	GFI1|2672
5.32575	5.266			LOC729375	LOC729375|729375
5.3264	5.476	0.89408867	high.cor	REEP1	REEP1|65055
5.3269	5.321	0.822206378	high.cor	BATF3	BATF3|55509
5.32715	5.505	0.843142339	high.cor	SNCAIP	SNCAIP|9627
5.32745	5.237	0.82285455	high.cor	GAPT	GAPT|202309
5.32925	5.316			ZSCAN12P1	ZSCAN12P1|221584
5.3294	5.363	0.458711434	low.cor	NACAD	NACAD|23148
5.3309	5.306	0.836401348	high.cor	ENOX1	ENOX1|55068
5.33115	5.443	0.477573243	low.cor	TGM1	TGM1|7051
5.33205	5.179			LOC647121	LOC647121|647121
5.33215	5.142	0.666709878	low.cor	KLRD1	KLRD1|3824
5.33235	5.403	0.444775732	low.cor	C8orf45	C8orf45|157777
5.33275	5.169	0.802631579	high.cor	CTNND2	CTNND2|1501
5.33315	5.167			ARHGAP11B	ARHGAP11B|89839
5.33475	5.389			LOC645676	LOC645676|645676
5.3349	5.154			PPP4R1L	PPP4R1L|55370
5.3357	5.302	0.553150117	low.cor	S1PR4	S1PR4|8698
5.3365	5.548	0.923376623	high.cor	PHYHD1	PHYHD1|254295
5.33765	5.292			CROCCL2	CROCCL2|114819
5.3383	5.105	0.742805289	high.cor	KHDC1	KHDC1|80759
5.3401	5.340	0.655366865	low.cor	GDF5	GDF5|8200
5.3404	5.255	0.506935442	low.cor	CACNA2D4	CACNA2D4|93589
5.3435	5.205			SLC35E2	SLC35E2|728661
5.34445	5.436	0.83147524	high.cor	MYCN	MYCN|4613
5.3454	4.822	0.663922738	low.cor	ZNF597	ZNF597|146434
5.3455	5.488	0.725628727	high.cor	PRR16	PRR16|51334
5.34645	5.412			NUDT17	NUDT17|200035
5.3476	5.099	0.902190822	high.cor	DKK2	DKK2|27123
5.34765	5.839	0.954822401	high.cor	CYP4X1	CYP4X1|260293
5.3481	5.321			GEMIN8P4	GEMIN8P4|492303
5.3504	5.461			LOC282997	LOC282997|282997
5.3505	5.517	0.461174488	low.cor	MAP3K13	MAP3K13|9175
5.3512	5.402			FLJ35390	FLJ35390|255031
5.3517	5.409	0.954109411	high.cor	C9orf152	C9orf152|401546
5.35275	5.767	0.941470054	high.cor	SERHL2	SERHL2|253190
5.35295	5.342			LOC285033	LOC285033|285033
5.35305	5.178	0.594309048	low.cor	STOX2	STOX2|56977
5.35315	5.394	0.781954887	high.cor	NR5A2	NR5A2|2494
5.35455	5.249	0.718239564	high.cor	EBI3	EBI3|10148
5.35475	5.327			LOC202181	LOC202181|202181
5.35535	5.372	0.931682655	high.cor	HSD17B2	HSD17B2|3294
5.35585	5.389	0.968887737	high.cor	OGN	OGN|4969
5.3567	5.384	0.464933886	low.cor	MBLAC1	MBLAC1|255374
5.3569	5.627	0.898949961	high.cor	SCRG1	SCRG1|11341
5.35695	5.330	0.877041742	high.cor	TNN	TNN|63923
5.35745	5.197	0.808400311	high.cor	TBX5	TBX5|6910
5.3583	5.131	0.832317864	high.cor	LYPD6	LYPD6|130574
5.35875	5.250			LOC652276	LOC652276|652276
5.3591	5.263	0.573437905	low.cor	PEX11G	PEX11G|92960
5.35985	5.379	0.719471092	high.cor	RIBC2	RIBC2|26150
5.36045	5.350	0.722323049	high.cor	MYLK4	MYLK4|340156
5.36055	5.295	0.899598133	high.cor	SLC19A3	SLC19A3|80704
5.3607	5.274			HLA-L	HLA-L|3139
5.36365	5.202	0.777612134	high.cor	ASB2	ASB2|51676
5.3637	5.399			C14orf33	C14orf33|100129075
5.3639	5.141	0.862587503	high.cor	ARL9	ARL9|132946
5.36405	5.289			LOC149837	LOC149837|149837
5.36415	5.246	0.890523723	high.cor	ABCA6	ABCA6|23460
5.36465	5.328	0.572271195	low.cor	TMEM52	TMEM52|339456
5.3654	5.272	0.4664895	low.cor	LRAT	LRAT|9227
5.3666	5.193	0.213054187	low.cor	ZNF354C	ZNF354C|30832
5.3678	5.183			ZNF717	ZNF717|100131827
5.3682	5.107	0.802890848	high.cor	PARD3B	PARD3B|117583
5.3702	5.428	0.698146228	low.cor	ARTN	ARTN|9048
5.3702	5.323	0.738527353	high.cor	ZNF763	ZNF763|284390
5.3706	5.282			NCF1C	NCF1C|654817
5.37175	5.271	0.72206378	high.cor	GALNT5	GALNT5|11227
5.37175	5.360	-0.3975888	low.cor	LTB4R2	LTB4R2|56413
5.3723	5.401	0.928247342	high.cor	MEOX1	MEOX1|4222
5.37265	5.418	0.62756028	low.cor	USP6	USP6|9098
5.3732	5.099	0.370235935	low.cor	KLHL11	KLHL11|55175
5.3744	5.308	0.906728027	high.cor	FA2H	FA2H|79152
5.3753	5.389	0.748556999	high.cor	SGK494	SGK494|124923
5.3756	5.614	0.920080373	high.cor	SERPINA5	SERPINA5|5104
5.37615	5.313	0.128791807	low.cor	FBXL8	FBXL8|55336
5.3792	5.477	0.908413275	high.cor	PDE7B	PDE7B|27115
5.37955	5.375	0.583873477	low.cor	RFTN2	RFTN2|130132
5.3804	5.296	0.332577132	low.cor	SGK196	SGK196|84197
5.38055	5.397	0.315530205	low.cor	ARMC2	ARMC2|84071
5.38075	5.402	0.533186414	low.cor	ENO3	ENO3|2027
5.38505	5.435	0.795501685	high.cor	ADHFE1	ADHFE1|137872
5.39085	5.304	0.687192118	low.cor	KCND2	KCND2|3751
5.3915	5.595			GGTLC2	GGTLC2|91227
5.394	5.374	0.838410682	high.cor	AK5	AK5|26289
5.39405	5.209			C2CD4D	C2CD4D|100191040
5.39425	5.714	0.897977703	high.cor	ALOX15B	ALOX15B|247
5.39555	5.617	0.930904848	high.cor	SLC4A8	SLC4A8|9498
5.3987	5.584	0.816826549	high.cor	GLDC	GLDC|2731
5.39915	5.394	0.413533835	low.cor	TSGA10	TSGA10|80705
5.3996	5.309	0.37639357	low.cor	FER	FER|2241
5.4022	4.870			RASSF10	RASSF10|644943
5.403	5.551	0.875810215	high.cor	PTPRN2	PTPRN2|5799
5.4034	5.343	0.637736583	low.cor	HOXB4	HOXB4|3214
5.4046	5.350	0.931034483	high.cor	PLA2G2A	PLA2G2A|5320
5.40635	5.515	0.880282603	high.cor	PIP5K1B	PIP5K1B|8395
5.4068	5.878	0.389227379	low.cor	COL11A2	COL11A2|1302
5.4073	5.319	0.937710656	high.cor	MAMDC2	MAMDC2|256691
5.4091	5.403			C15orf58	C15orf58|390637
5.4091	5.692	0.773658284	high.cor	MEGF10	MEGF10|84466
5.40945	5.498	0.319678507	low.cor	ASPRV1	ASPRV1|151516
5.4098	5.452			LOC100132707	LOC100132707|100132707
5.41055	5.493			LOC401010	LOC401010|401010
5.41155	5.396	0.79608504	high.cor	CLEC1A	CLEC1A|51267
5.41405	5.404	-0.299779621	low.cor	GNAO1	GNAO1|2775
5.4178	5.246			LOC283922	LOC283922|283922
5.41885	5.304	-0.016463573	low.cor	C1orf170	C1orf170|84808
5.4192	5.448	0.525991703	low.cor	CHADL	CHADL|150356
5.4194	5.470	0.298612912	low.cor	YJEFN3	YJEFN3|374887
5.42035	5.456	0.817474721	high.cor	CSPG5	CSPG5|10675
5.42105	5.389			VWA2	VWA2|340706
5.4212	5.355	0.789732953	high.cor	LILRB5	LILRB5|10990
5.4216	5.208	0.310215193	low.cor	ULBP3	ULBP3|79465
5.42175	5.320	0.85079077	high.cor	ACSM3	ACSM3|6296
5.4225	5.721	0.936155043	high.cor	LRRC17	LRRC17|10234
5.4228	5.522	0.801075966	high.cor	MSX1	MSX1|4487
5.424	5.453	0.669821104	low.cor	SENP8	SENP8|123228
5.4252	5.230	0.858439201	high.cor	CORIN	CORIN|10699
5.4261	5.388			ASB9	ASB9|140462
5.42645	5.555	0.884690174	high.cor	HBB	HBB|3043
5.42725	5.432	0.781047446	high.cor	COL13A1	COL13A1|1305
5.4275	5.349	0.837438424	high.cor	GNAL	GNAL|2774
5.4346	5.539	0.21973036	low.cor	MPV17L	MPV17L|255027
5.43655	5.418	0.803927923	high.cor	AHRR	AHRR|57491
5.43945	5.515	0.726082447	high.cor	TRPC6	TRPC6|7225
5.4407	5.376	0.91107078	high.cor	APOBEC3A	APOBEC3A|200315
5.44295	5.384			ISPD	ISPD|729920
5.4451	5.446			LOC728758	LOC728758|728758
5.44525	5.330			FLJ39582	FLJ39582|439931
5.4463	5.510	0.692896033	low.cor	C20orf160	C20orf160|140706
5.44745	5.415			FCGR1C	FCGR1C|100132417
5.4479	5.466			LCA5L	LCA5L|150082
5.44895	5.356	0.686997667	low.cor	FAM40B	FAM40B|57464
5.44925	5.391			LOC401431	LOC401431|401431
5.4504	5.648	0.805613171	high.cor	RNF157	RNF157|114804
5.45245	5.345	0.889486648	high.cor	NAIP	NAIP|4671
5.4535	5.466	0.135143894	low.cor	AATK	AATK|9625
5.4538	5.789	0.657959554	low.cor	HSD17B1	HSD17B1|3292
5.4542	5.528	-0.137736583	low.cor	CNTFR	CNTFR|1271
5.45425	5.536	0.393505315	low.cor	MAP6	MAP6|4135
5.45505	5.192			PCDHGB1	PCDHGB1|56104
5.45515	4.516	0.59054965	low.cor	HOXB13	HOXB13|10481
5.4569	5.285	0.608179933	low.cor	C19orf20	C19orf20|91978
5.45705	5.300	0.70553539	high.cor	CST1	CST1|1469
5.4592	5.338			ANKRD56	ANKRD56|345079
5.46165	5.851	0.584910552	low.cor	IGF2BP3	IGF2BP3|10643
5.462	5.699	0.782343791	high.cor	EEF1A2	EEF1A2|1917
5.4641	5.387	0.938423645	high.cor	FAM13C	FAM13C|220965
5.46605	5.396	0.798094374	high.cor	RNF165	RNF165|494470
5.46705	5.642			NUDT11	NUDT11|55190
5.46825	5.411	0.898107337	high.cor	PTGER2	PTGER2|5732
5.4705	5.403	0.032862328	low.cor	ADAT3	ADAT3|113179
5.4736	5.191			ZDHHC15	ZDHHC15|158866
5.47455	5.688	0.966165414	high.cor	DEGS2	DEGS2|123099
5.47525	5.361	0.600531501	low.cor	CLEC4E	CLEC4E|26253
5.47625	5.357			HIST1H3E	HIST1H3E|8353
5.4774	5.319	0.768926627	high.cor	FAM149A	FAM149A|25854
5.478	5.255			FLJ22536	FLJ22536|401237
5.47815	5.610	0.885208711	high.cor	CXCL1	CXCL1|2919
5.4786	5.461	0.692701582	low.cor	LRRC34	LRRC34|151827
5.48105	5.419	0.863883848	high.cor	PHOSPHO2	PHOSPHO2|493911
5.4811	5.042			SIGLEC14	SIGLEC14|100049587
5.4835	5.586	0.650764843	low.cor	C2orf77	C2orf77|129881
5.48355	5.524	0.949766658	high.cor	HSD11B1	HSD11B1|3290
5.48405	4.707			LOC339535	LOC339535|339535
5.48425	5.349	0.37081929	low.cor	KRBA2	KRBA2|124751
5.48435	5.498			PMS2L3	PMS2L3|5387
5.4844	5.542	0.731980814	high.cor	ADAMTS16	ADAMTS16|170690
5.4845	5.186	-0.069808141	low.cor	PDCD1	PDCD1|5133
5.4854	5.510	0.742027482	high.cor	LY6G5B	LY6G5B|58496
5.48545	5.412			KIAA1958	KIAA1958|158405
5.4869	5.485			CCDC122	CCDC122|160857
5.4869	5.282			PNMA3	PNMA3|29944
5.48795	5.479	0.649598133	low.cor	NRIP2	NRIP2|83714
5.4898	5.663	0.789927405	high.cor	MMP16	MMP16|4325
5.49335	5.509	0.742675655	high.cor	C10orf114	C10orf114|399726
5.4938	5.475	0.734249417	high.cor	FAM82A1	FAM82A1|151393
5.49605	5.442	0.845216489	high.cor	CCRL1	CCRL1|51554
5.49645	5.601			FER1L4	FER1L4|80307
5.4969	5.468			FLJ39653	FLJ39653|202020
5.4969	5.396	0.873152709	high.cor	LRRC6	LRRC6|23639
5.49975	5.448	-0.047575836	low.cor	TACR1	TACR1|6869
5.49995	5.288	0.61057817	low.cor	CHRM3	CHRM3|1131
5.5001	5.488	0.848781436	high.cor	SLC16A10	SLC16A10|117247
5.5012	5.478	0.623476795	low.cor	RNF32	RNF32|140545
5.502	5.425	0.751944516	high.cor	ADAMTS13	ADAMTS13|11093
5.5034	5.464	0.806974332	high.cor	ACTR3C	ACTR3C|653857
5.5036	5.487			PPIAL4C	PPIAL4C|653598
5.50685	5.401	0.652903811	low.cor	ONECUT2	ONECUT2|9480
5.5069	5.567			ANKRD19	ANKRD19|138649
5.509	5.501	0.642338605	low.cor	SMPD3	SMPD3|55512
5.5114	5.496	0.86569873	high.cor	IRAK1BP1	IRAK1BP1|134728
5.51265	5.535			ZNF658	ZNF658|26149
5.513	5.436	0.803798289	high.cor	TMEM40	TMEM40|55287
5.5131	5.445			DUSP9	DUSP9|1852
5.5132	5.366	0.423904589	low.cor	HYDIN	HYDIN|54768
5.51455	5.406			HDX	HDX|139324
5.51505	5.434	0.805224268	high.cor	NACC2	NACC2|138151
5.51865	5.541			C15orf21	C15orf21|283651
5.5194	5.521			LOC150381	LOC150381|150381
5.52055	5.610	0.605068706	low.cor	DGKH	DGKH|160851
5.52225	5.481	0.781177081	high.cor	LPPR4	LPPR4|9890
5.52295	5.480	0.357337309	low.cor	MAP1D	MAP1D|254042
5.5231	5.483	0.886245787	high.cor	TMEM90B	TMEM90B|79953
5.52415	5.132	0.439590355	low.cor	GJB5	GJB5|2709
5.5246	5.271	0.758426238	high.cor	NRTN	NRTN|4902
5.52635	5.511	0.843984962	high.cor	RAB42	RAB42|115273
5.52725	5.593			ATG9B	ATG9B|285973
5.52775	5.532			LOC150786	LOC150786|150786
5.5295	5.725	0.423450869	low.cor	DLX5	DLX5|1749
5.53	5.503			MBNL3	MBNL3|55796
5.53145	5.348	0.733341976	high.cor	NPAS3	NPAS3|64067
5.5326	5.667	0.841392274	high.cor	VNN1	VNN1|8876
5.5346	5.397	0.61336531	low.cor	C4orf48	C4orf48|401115
5.53485	5.443	0.890977444	high.cor	SLC35F3	SLC35F3|148641
5.535	5.417	0.698275862	low.cor	TMEM121	TMEM121|80757
5.53765	5.482	0.674747213	low.cor	VPS37D	VPS37D|155382
5.53815	5.566	0.338151413	low.cor	ZNF19	ZNF19|7567
5.5391	5.539	0.790057039	high.cor	BCL2L14	BCL2L14|79370
5.53955	5.487	0.700220379	high.cor	ULK4	ULK4|54986
5.5397	5.463	0.316761732	low.cor	SARDH	SARDH|1757
5.53985	5.530	0.593012704	low.cor	POPDC2	POPDC2|64091
5.5406	5.572	0.520417423	low.cor	ZNF546	ZNF546|339327
5.542	5.615			LOC643387	LOC643387|643387
5.5434	5.562			LOC145783	LOC145783|145783
5.54365	5.424	0.94367384	high.cor	FCN1	FCN1|2219
5.54565	5.358	0.656144672	low.cor	C1orf133	C1orf133|574036
5.54675	5.466	0.681034483	low.cor	C1orf204	C1orf204|284677
5.549	5.510	0.890847809	high.cor	ASCL2	ASCL2|430
5.5495	5.424	0.634171636	low.cor	KCNJ5	KCNJ5|3762
5.54985	5.676	0.386051335	low.cor	KCNH2	KCNH2|3757
5.55045	5.615	0.854485351	high.cor	SLC1A2	SLC1A2|6506
5.55265	5.249	0.910487425	high.cor	SLAMF1	SLAMF1|6504
5.55465	5.626	0.855068706	high.cor	PSCA	PSCA|8000
5.55485	5.550			NBPF16	NBPF16|728936
5.55605	5.614	0.67874447	low.cor	WDR66	WDR66|144406
5.5564	5.638	0.563909774	low.cor	FAM81A	FAM81A|145773
5.55715	5.592			C17orf69	C17orf69|147081
5.55795	5.504	0.363883848	low.cor	HELB	HELB|92797
5.55915	5.554	0.864207934	high.cor	EPOR	EPOR|2057
5.55995	5.516			FLJ42709	FLJ42709|441094
5.5603	5.514	0.795566502	high.cor	PTPRZ1	PTPRZ1|5803
5.5621	5.321	0.563650506	low.cor	NOS1AP	NOS1AP|9722
5.5632	5.453	0.860642987	high.cor	GPR81	GPR81|27198
5.56325	5.625	0.669756287	low.cor	C2orf63	C2orf63|130162
5.5641	5.607	0.313909774	low.cor	TTLL11	TTLL11|158135
5.565	5.489	0.88430127	high.cor	ADAMTS17	ADAMTS17|170691
5.56515	5.536	0.035714286	low.cor	SRCRB4D	SRCRB4D|136853
5.5665	5.542	0.829530723	high.cor	MAPK10	MAPK10|5602
5.56735	5.361			AMY1A	AMY1A|276
5.56935	5.583			DKFZP686I15217	DKFZP686I15217|401232
5.56945	5.525	0.823697174	high.cor	TEX9	TEX9|374618
5.5707	5.561	0.601244491	low.cor	TBXA2R	TBXA2R|6915
5.5713	5.137	0.864661654	high.cor	ZNF257	ZNF257|113835
5.57355	5.528			MFSD2B	MFSD2B|388931
5.57355	5.990	0.464933886	low.cor	NCAM1	NCAM1|4684
5.57555	5.566	0.830178896	high.cor	ZNF596	ZNF596|169270
5.57585	5.402	0.932590096	high.cor	LYPD6B	LYPD6B|130576
5.5771	5.783	0.895903552	high.cor	OAZ3	OAZ3|51686
5.5778	5.592			C1orf126	C1orf126|200197
5.57835	5.573			LOC387646	LOC387646|387646
5.58	5.703	0.923774955	high.cor	PCDHB4	PCDHB4|56131
5.5806	5.751	0.199831475	low.cor	CDH23	CDH23|64072
5.58075	5.632	0.658413275	low.cor	ZNF132	ZNF132|7691
5.58185	5.464	0.410098522	low.cor	GALNT13	GALNT13|114805
5.5892	5.360	0.949831475	high.cor	PON3	PON3|5446
5.59005	5.818	0.045696137	low.cor	CD22	CD22|933
5.5921	5.504	0.390329271	low.cor	ZNF563	ZNF563|147837
5.59315	5.746	0.961433757	high.cor	SDPR	SDPR|8436
5.5936	5.469	0.901348198	high.cor	GPR39	GPR39|2863
5.59395	5.734			TNFRSF6B	TNFRSF6B|8771
5.5942	5.642	0.79725175	high.cor	THAP10	THAP10|56906
5.5947	5.604			TCEANC	TCEANC|170082
5.595	5.546	0.800946331	high.cor	RPS6KL1	RPS6KL1|83694
